0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,code,time,cluster,principal_feature1,principal_feature2
31.827454216481705,14.296209881742906,28.487029803854902,34.88309923909574,24.268473113525,-0.8304692475272901,-0.003128641424105627,1.3914156442155108,1.703824173113054,1.0960065627173352,1.5250006775277687,0.11224365890600468,0.5238323178146111,9.14066257663309,94.48821799985815,0.14019724401162661,0.14615074858776203,0.4582094693518914,3.626819209525127,0.12633920878892846,1.0424652040637952,22.605332751156414,587.0646625449565,0.9947368421052631,0.32894736842105265,-0.015738990685000127,34.55338845332284,9.078639726320539,34.50789710718301,99.85285999999999,-0.0043363766241632405,2.585047910734465,2.8943308162122108,11.001347449710842,1.7427851283518414,5.044196703025087,0.46531278554241373,2.917154248896931,5.065799791147395,29.47728300053463,0.31275294600403963,0.4054619137040501,0.6716574777321334,3.273213827149372,0.20519816706172145,1.2964287591356949,6.704778711576756,58.791096195919145,0.4631578947368421,0.06578947368421052,8.495000000000001,25.369832317549527,15.948035575819343,26.722643168196086,78.69999999999999,-0.4527508425366611,0.9166966105660848,2.960036531645969,4.9598585119745175,1.3203401947645284,3.9082552107035573,0.5648759904087876,1.3702158622886749,4.004274855554841,20.737580115755154,0.8143380215656042,0.7557132426342003,1.2938969096064263,3.1453643535847333,0.41136630423492526,0.9280092819211672,2.4084051165920908,10.576158043367766,0.7342105263157894,0.042105263157894736,0,'2022-10-23 00:06:53:0525,1,-0.638046169626292,0.09732903834107651
33.04938171482834,13.660632851983475,30.313998055675132,35.754488321002555,24.258463674614998,-0.8751220486884995,0.2348562829176819,1.3569479603348322,1.6004810685444064,1.081850445176725,1.4680147549698872,0.11019124687399157,0.4776520280698747,8.985645049221288,92.6281241094366,0.13755889917734745,0.13645671723400268,0.43348049982309184,3.4923552974723484,0.12412268022581514,0.9919875635096222,23.32288682593834,628.0992915491976,1.0,0.3526315789473684,-0.16710727259763214,34.28981492589659,8.811426598444799,34.24507474919454,99.87933,-0.005945133498859839,2.677533593893222,2.9175912370391304,11.339041287325085,1.7559965578555181,5.123280169470135,0.46685151755368887,2.868093631547563,4.991492264521182,28.49883105080425,0.32313115519167274,0.4110498381515822,0.6828848713775001,3.1810502516047636,0.2146727707407329,1.2720835844744172,6.357212109780972,53.29190096516967,0.4842105263157895,0.06578947368421052,9.464736842105262,25.475524363969814,16.722977131837805,27.145454208955986,76.85,-0.5306266962569844,0.8662321133524822,2.84762227240599,4.622382688835559,1.2978450678665419,3.6957725213890287,0.5736937986183904,1.3742267200761678,3.945812049841901,20.123554709787683,0.8959303069920835,0.8434714352025214,1.4292663292660772,3.3199909196472794,0.43050308385118247,0.9414475976756688,2.1759014792050944,8.776317600095082,0.7526315789473684,0.04473684210526316,1,'2022-10-23 00:07:36:4337,1,-0.6494965797950261,-0.1206561732633571
33.07288263187068,13.414579556353608,30.50425161266911,35.683230727299225,24.26849026407,-0.8684531573409718,0.28048542068670823,1.3602196048595752,1.5911562301643707,1.0789271417458208,1.467577850417771,0.10901268501496025,0.4604251538763083,8.94850499971401,92.00573483644416,0.14488009265996246,0.146517061056069,0.46681320045214286,3.614009075932934,0.12916768902458772,1.01129878070929,22.48624533125566,578.3585879174116,1.0,0.3526315789473684,-0.059703144561577624,34.676869370962116,9.058089173875498,34.63126331679,99.85061999999999,-0.0321460781050263,2.588292907541004,2.8844477628851077,11.02794067076525,1.7455613061084987,5.034980404383466,0.4666829266879399,2.9383121899022955,4.947070740568478,27.760828694528094,0.2981141473449681,0.37497094996588504,0.6246232042376056,3.1124461851904703,0.2006856238060164,1.257809980859381,6.878311895248579,63.36903472331043,0.48157894736842105,0.06842105263157895,9.535,25.738129394914086,16.573801628302697,27.415766209283763,78.85,-0.5038187172150217,0.8738670191289257,2.907086360147443,4.808794131088076,1.3087106537940871,3.804534891024433,0.5805913471953361,1.4015938978695293,3.9313034441261108,19.835913360696598,0.9016375154392591,0.8637801637971543,1.448463724953711,3.4389571961304237,0.42119271696185934,0.9580126702872812,2.2620042991732454,9.206456813449433,0.7578947368421053,0.04473684210526316,2,'2022-10-23 00:08:27:1840,1,-0.7200266312468178,-0.10581694927186484
32.18051993864166,14.058812725440895,29.022550637236282,35.1100547795776,24.266765661435,-0.8456977297720116,0.09335576975126214,1.3823270941813066,1.6722713522542996,1.091034416054236,1.5081664339960508,0.1126855919279858,0.506065328596922,9.055956318654298,93.1097452946047,0.140778528732155,0.1380533400331129,0.4346843250694703,3.42842850709232,0.12678821336663365,0.980642014634014,22.36180256305228,591.425465818686,1.0,0.33157894736842103,-0.3133881197018426,34.564663051375305,9.030270978963944,34.520575816088645,99.862315,-0.04533875461419058,2.657677499508269,2.8933294894070176,11.060509726969379,1.7497142041794354,5.062499704986692,0.48075398836503236,2.9045810250480035,5.005378104357432,28.847133878076544,0.34215359137313406,0.44446972297747933,0.7266312986406689,3.243029599551047,0.2240594099854226,1.29903567925074,5.952527601376838,46.350964018901955,0.4605263157894737,0.06578947368421052,8.391842105263159,25.094742099300653,15.833285051166486,26.42937510462653,78.9,-0.4688948387481122,0.9022545712723837,2.992881961335262,4.995804707891144,1.3173952305054215,3.942808421328786,0.556535058066905,1.3431337987590288,4.055797511968071,21.317472673707414,0.8207140205826893,0.7696452395197163,1.3183063967442408,3.1846269215659606,0.4139594461809035,0.9377751813881342,2.390645960277429,10.216953340382252,0.7342105263157894,0.034210526315789476,3,'2022-10-23 00:08:37:9700,1,-0.5529224529277613,0.1049037090517726
31.932440967935474,14.443514959636465,28.424507243699694,35.03921978855239,24.253196458175,-0.8476030309233106,0.006326233002840187,1.3843436096099215,1.7064964252195243,1.0972921986417175,1.5190294430644824,0.11620814040607204,0.5340381339746965,9.14703001151837,94.79030622768003,0.1710889593687173,0.17565759215905402,0.5429470218406288,3.6152147968149695,0.15018389012983935,1.0267032589782183,18.450197492987215,392.5972269445108,0.9868421052631579,0.33421052631578946,-0.49348001921157925,33.78633730757045,8.629254931909944,33.745460734260185,99.85946,-0.04822315267790604,2.7924336349287557,2.9606165637136708,11.57775158902243,1.7594150767336485,5.2089534186252,0.4658927469259884,2.7790288191387194,5.0216242572432765,29.15743622039508,0.33961685890942317,0.44049103248071614,0.7292557151461122,3.3813015738967014,0.21567307712979253,1.2970234572430235,6.365121924263692,51.8816660830235,0.48157894736842105,0.060526315789473685,8.18157894736842,25.068381995343522,15.694887094649777,26.338342073067064,78.0,-0.4617769220421512,0.906640964022313,2.9842425078218726,5.008000345972155,1.3230798704181959,3.948391190545435,0.5626987269365209,1.3327546331545217,4.062577321275809,21.445043020360572,0.8276623037806934,0.7563008164718045,1.3044303424015216,3.1512698057253328,0.413938006841429,0.9137794641813267,2.401115596644414,10.557545359689291,0.7236842105263158,0.031578947368421054,4,'2022-10-23 00:09:39:2776,1,-0.41734749827496637,0.1764468764013075
31.79561147985571,14.428640743634473,28.346714628893153,34.90843345168507,24.271057881895,-0.8306062634588668,-0.03609454159991188,1.3905536628329227,1.7124400705866,1.0979009703750922,1.5266902157829045,0.11287623765829184,0.5336742612248605,9.161467273293109,94.7354772206146,0.13751977181256247,0.14122253223503337,0.4422658027776501,3.538533885928678,0.12498560619593409,1.0269252949860745,22.816785690156134,600.3591255537954,0.9921052631578947,0.32894736842105265,0.20845981086500065,34.429267288294724,8.984050183842491,34.38456768762291,99.85549,-0.02221835572814742,2.6489291615310435,2.9053967148163493,11.119796523361837,1.7490543276038357,5.081696697455503,0.4627018006220782,2.8971044858852366,5.061463170150295,29.492691391082044,0.31221473549038686,0.3977625097466617,0.6628841242098501,3.176979808123011,0.2086522937649667,1.274003000280904,6.616113979116834,57.335398596754885,0.4789473684210526,0.06578947368421052,8.529210526315788,25.2807719315341,15.95576279482988,26.64925840777207,78.85,-0.44061502107583195,0.8763861814930887,2.9756925609934686,4.969991157407745,1.3197344291182915,3.9271239232142627,0.5657984380088055,1.3573310461209325,4.106141242494182,21.584397158635362,0.8712946254940511,0.8216770051379234,1.3972935521167376,3.364397551568941,0.4153176105674933,0.9430529938963035,2.358846964737348,9.96433975870454,0.7368421052631579,0.042105263157894736,5,'2022-10-23 00:11:00:2242,1,-0.5680279328086872,0.05078532348517725
27.803165053878452,18.290618903507912,20.545650946379162,33.266835448070616,24.263017650269997,-0.5242054919757206,-1.2064917013029781,1.4586887915969287,2.3618604310296583,1.1965120623833279,1.7453387344090852,0.19792329027456756,0.8388922755319308,11.440561421299728,143.82752011747877,0.7075702645817014,0.5177568195934665,1.3620132274034136,3.645685504945792,0.3735959192189468,0.7317390872828043,4.542469270199216,31.179880758464158,0.8236842105263158,0.32894736842105265,-5.486839912216843,25.625410952394414,5.169228967353353,26.173250498012457,69.69546,-1.8122565243629012,4.4492493469028265,3.81667343945628,19.32488396836214,1.9309565336149102,7.3698305145925955,0.4251649373580983,1.5427429098569945,5.7946825257396375,44.980504689938485,0.6569385460797633,0.7015439433131861,1.2606156136661648,3.6434521351354014,0.34599483317195184,1.0678988887158511,3.5775848151585015,18.039275143797607,0.3763157894736842,0.0,6.5678947368421055,23.057775794293764,13.843579884084214,23.945754485810983,78.44999999999999,-0.49269794179638216,1.3167948699513623,3.290771232399163,5.692169269785148,1.3584012636383982,4.4701878004359115,0.568370628426984,1.0723634116253173,5.009777485257597,34.92964926322928,1.069192472456218,0.9271431939116095,1.6295877676469184,3.506583305720921,0.46472238802605326,0.8671433982150251,1.9018927130411185,7.3592642559168215,0.6026315789473684,0.018421052631578946,6,'2022-10-23 00:11:43:7219,0,2.013585232203931,0.08718363321427705
32.39451461510679,13.847325042299648,29.46969208172261,35.2228389953783,24.26654986671,-0.8456343935150653,0.13103422189338998,1.3778886479414165,1.6468835122339378,1.0873087438992695,1.4981903750262444,0.11038952704346117,0.4910873357564015,9.040350172963235,93.03522460798595,0.13629525269747578,0.1388320266665599,0.43952166795818304,3.5753410208139442,0.12293139742460811,1.0186123428283653,23.58215422572504,635.2877976076556,1.0,0.3394736842105263,-0.7637256991968439,34.99565991720495,9.312847224039823,34.95792621442409,99.91539,-0.05424103872285351,2.493846521002027,2.8589562031503504,10.731753415004011,1.7346480113736722,4.959282692399179,0.4678056644889441,2.9955603679290106,5.07863029437953,29.468190036781124,0.2794441961216736,0.341610917076053,0.5723175571841858,2.9574535351490696,0.19351700724364493,1.2224656007073098,7.167942915731722,70.73365205887593,0.4789473684210526,0.06578947368421052,8.719473684210525,25.772946887754006,16.294768546943573,27.175834853781403,79.45,-0.4856952199947649,0.8864891784329116,2.9695499856473018,4.952509743695439,1.316021058294499,3.9079903147699757,0.5802357303558912,1.406738617060908,3.9015069201165655,20.052988948516447,0.8007875531477324,0.7611516471725716,1.280522299013471,3.2243950307062423,0.39713567562873864,0.9505038435982675,2.5414014231159214,11.423715432683196,0.7447368421052631,0.042105263157894736,7,'2022-10-23 00:18:12:7522,1,-0.8417083096860711,0.08350401494112467
31.957836832063713,14.190728431749577,28.689712873232725,34.95926443063474,24.251304834764998,-0.8367448845879538,0.03967686158003003,1.3874030472305152,1.6905916840057513,1.0939183556476835,1.5177056600469905,0.11227023067647422,0.5159396822503427,9.113932986950191,94.12470273552424,0.1402752894691505,0.1446461548330859,0.4539114912751392,3.6016792353213205,0.12602773917890103,1.0311591968940235,22.684798000639336,591.7321550069358,0.9973684210526316,0.32894736842105265,-0.010343274146314222,34.55873456588361,9.02132953288284,34.513234141376536,99.91119,-0.023630752066944923,2.609584163574504,2.8952114308002845,11.076317480231625,1.7476183564006935,5.059724642127694,0.466499089569827,2.9170182806685374,5.045932349966657,29.28379032641192,0.30123093003353507,0.3806044408292725,0.6334550578164132,3.1222488017560868,0.20288423442107842,1.2634972138714342,6.80584766910616,61.47299627115757,0.4631578947368421,0.06842105263157895,8.474210526315789,25.383412782638594,15.941617631522284,26.728904126235214,79.2,-0.462545877444504,0.9427995475925615,2.9817907843730893,4.99949263884015,1.3224894622496004,3.943386890966381,0.5677034732938903,1.3688229501103015,3.9603070871149235,20.317731800531778,0.8167171339482384,0.7697376559553831,1.3079367700202973,3.189828239335098,0.4100336042836367,0.9424776632691133,2.4215248143865176,10.397193953958388,0.7342105263157894,0.039473684210526314,8,'2022-10-23 00:18:43:9442,1,-0.6644705311653247,0.12553427865490002
32.075197950844895,14.174080557192662,28.845715561446163,35.05986575870033,24.256275861125,-0.8406963776998692,0.037801359210182905,1.3837058114793637,1.6817936062865293,1.0930522001763614,1.512462681634336,0.11167033210349843,0.514834636753279,9.128941375826823,94.44796787396838,0.12972889670136548,0.13079985599585714,0.4123541218504475,3.546316993890089,0.11627672386898519,1.008255364238216,24.828258055203673,711.3290422971082,0.9973684210526316,0.33421052631578946,-0.06966699070421184,34.72329308287734,9.010990220598629,34.677644421643464,99.864475,-0.006027714724202081,2.60297482928513,2.8807043173224183,11.086022463063287,1.750452324623752,5.042535568810705,0.4725669785883538,2.9412417094952,5.057913675247218,29.46464065087786,0.30763570319118144,0.389910766311935,0.6452531242894016,3.0950125152052195,0.20848158807739656,1.2674431552231875,6.559425443577749,56.92371343536527,0.4368421052631579,0.06842105263157895,8.473947368421053,25.36585451756344,15.922159819273144,26.712190692246626,79.1,-0.4817230462285347,0.897780109478147,3.043554193538975,5.106091191321266,1.3218174134431158,4.023022931777636,0.567978135410438,1.3661684266299292,3.9759270041482706,20.62202016949253,0.8143604809703682,0.7714195545930931,1.3080189955166386,3.242857922745246,0.4033537782652326,0.9472703705782629,2.4939070357937023,10.934230821126546,0.7342105263157894,0.04473684210526316,9,'2022-10-23 00:18:54:8289,1,-0.6925790609096844,0.13461916669719964
