0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
7.560743122709619,13.551462026676266,2.0894788260378236,15.502376943009535,22.84820082918,1.505140794672417,0.6817080702068656,2.9476976445606153,21.869721497322704,2.050374641789048,6.043884502068392,0.1453011819014708,0.46088357161842286,8.225772006774495,73.8732627051148,0.5598214281542231,0.404687850453346,1.2002177730877355,3.6546097399565425,0.32841202166281297,0.7228873889083433,6.421677276789515,56.68211049291053,0.7605263157894737,0.042105263157894736,-3.135291452800526,32.531585547872076,4.409488034572893,32.639685967743254,99.878215,0.21561222907199237,4.016600296213101,3.0607892520391005,22.656417075338933,2.127973230849456,6.513277593610934,0.46220348022066393,2.5640454124420176,5.017169050808666,29.201124951750252,0.4486580728709243,0.5850055825977174,0.9704271457574943,3.586253026228756,0.27059639647846584,1.3039007163168093,4.806344698441201,29.363529118247268,0.3763157894736842,0.06578947368421052,-4.064736842105263,19.476097756880826,9.033978586443332,19.870638217175983,77.65,0.6703196767357678,6.0637756522861,3.915324668975677,8.61193097322027,1.6639141742016028,6.514764213309828,0.44671850965509774,0.7960142541345899,3.645313386648303,16.567075212504665,0.8744987770033457,0.709514449431415,1.3753749729422284,3.2521436982504306,0.4229133459515165,0.8113384124592098,2.6303480994435566,12.153505644532038,0.11842105263157894,0.042105263157894736
31.707685242332744,14.334499562385165,28.306812322462797,34.789573867377996,24.2732205636,-0.8332712055272838,-0.0136522552077607,1.3954295670612311,1.7150076612998253,1.097196886483065,1.5310609762859941,0.11177268910645037,0.5268151356449864,9.139975801759784,94.39361783631269,0.12440783324345231,0.12371336615395476,0.39039335902955474,3.525582392192662,0.11073159427335287,0.9944178186261105,26.035735565336896,793.0226414744122,0.9947368421052631,0.3236842105263158,-0.10826417596921074,34.470461742347126,9.103665431668237,34.425246233686785,99.859065,0.006934233721647809,2.610094108133139,2.9014514325320766,10.971754262029872,1.7394731261244347,5.046996793644792,0.45733288653934584,2.909493418627898,5.070241211580229,29.491933162606973,0.28732433206048463,0.3516664899877775,0.5941123642757736,3.043763213549719,0.19519007314071052,1.223935639094249,7.176418257782747,70.1212402649711,0.45,0.06578947368421052,8.173947368421054,25.32788633237729,15.531787161780573,26.582458105814222,78.05000000000001,-0.4205302185971224,0.9459108213012355,2.9493134038966864,5.047712744411068,1.336031594985835,3.940375891121193,0.5748253540983443,1.3532937336299322,3.944570392163146,20.26410209840017,0.8279916131821308,0.7606048592978596,1.3007678898982413,3.087238450792538,0.4213370332843307,0.918614207183463,2.2984578632538835,9.771568713539873,0.7315789473684211,0.042105263157894736
32.32478000414782,13.943299440928822,29.255527105683107,35.1965251355557,24.263428674615,-0.8681710176319438,0.1508446538262338,1.378741503972444,1.6587262237559643,1.0888403612039863,1.5012293971922832,0.11386824156610004,0.4973076478901636,8.956765700369331,91.41918263435385,0.15145996492775873,0.14970284621501048,0.4687801260576398,3.4696841680464776,0.13510743438114575,0.9883987909703641,20.85778750444475,509.1205853643332,1.0,0.3368421052631579,-0.06633586836131407,33.86495101001886,8.783343942588482,33.820427566210256,99.85469499999999,0.0063549925227283895,2.8247525043549944,2.9539366350238803,11.374187399811435,1.7558940845309674,5.186799863517742,0.46936639709338474,2.7897382735915937,4.891381552783283,27.58515540356006,0.33494459672660915,0.4330053405699945,0.7152964415056801,3.279362199548905,0.21812059723200847,1.2927670570050283,6.233662295114124,50.420596086280405,0.42105263157894735,0.06315789473684211,8.819473684210527,25.130779616935452,15.733690591361439,26.602203114146686,79.2,-0.4619021215590639,0.9793742990198884,3.0035106362115656,5.078274517732603,1.3239433668669278,3.9764779841265687,0.5625870230938911,1.3410794250591254,3.935912220023606,20.258648785656515,0.8257551060547578,0.7731849503963998,1.3207911509696137,3.2724620278872805,0.4036077851214438,0.9363368687969433,2.5043129590560556,11.134658952481598,0.7473684210526316,0.042105263157894736
32.10099095479947,14.195141893169959,28.818079633599158,35.09195641576362,24.266280066395,-0.8607304535002844,0.08273177075073512,1.3830106656065133,1.6841007664999175,1.0931736159446348,1.5118707702110683,0.11682829183592375,0.5152242279987816,9.02362922166957,92.5527921493496,0.18034698637493812,0.1847882103321759,0.5699175143032298,3.635605218649164,0.15676001106494916,1.0246259948475356,17.62180447472238,355.5442541604928,0.9973684210526316,0.33421052631578946,-0.5653130568586843,33.601093803003536,8.636343284409179,33.56161412698296,99.89591999999999,-0.0923732981671943,2.778576748828991,2.977438439698283,11.570596108702057,1.7590347823299421,5.237417777675472,0.462871937662049,2.7490715612636847,4.962898674832348,28.48746048681817,0.30683735010383617,0.3786964782675019,0.6355925465374722,3.0628413491947795,0.2075172932821249,1.234192897766025,6.6832171522187656,59.49214888562118,0.45,0.060526315789473685,8.623157894736842,25.327267742902112,15.738961132276218,26.723421621452125,77.85,-0.42962334565709975,0.9056849492611496,2.9300140195050837,4.974915392568607,1.3279239742849418,3.8908358614917877,0.5646854322070556,1.3647645075722152,3.955444696796805,20.264162765941027,0.8033295176763703,0.7492599609173328,1.2804309069449344,3.156631238017107,0.405632083825306,0.9326931781176999,2.478912794496599,10.996316948281827,0.7368421052631579,0.039473684210526314
32.368768563998714,13.827394049109612,29.411971040537072,35.19134630838183,24.249921687795,-0.8536605969295024,0.16012977012120633,1.3781768840269788,1.6489850317462564,1.087200652653881,1.4983548077866236,0.11152390100740733,0.4893878355570073,8.938566784231647,90.9433835203552,0.14197906355311918,0.14268134841712315,0.4502239331917659,3.4898549490320727,0.12900935419010395,1.004946397352038,22.206406698177187,569.8715356240208,1.0,0.33421052631578946,0.0697747019286836,34.458548325315846,8.95185878782619,34.413248997803436,99.84675,-0.009152686965943749,2.6637582572420913,2.902216236728328,11.1568661176628,1.7510262899234748,5.081856929554074,0.4699992209489482,2.895592263993234,4.952202087360597,28.146800129679452,0.31869824150103143,0.4118022163252097,0.6799852532110072,3.225282041024588,0.21082970250719332,1.2921383387171181,6.469570503898199,54.82010463423312,0.44473684210526315,0.06842105263157895,8.79421052631579,25.446719507156093,15.997798081909332,26.891813467651215,78.85,-0.4670125620205899,0.9268355844482037,2.9600086322089316,4.975684753141962,1.321635943831798,3.9120538023797202,0.5782705542377167,1.3651358443345825,3.910838641542535,19.879400565977626,0.8553351019609611,0.8106353242288106,1.3667365102984326,3.2921241525627245,0.4151533924486137,0.9477400405646036,2.3387419019731843,9.843819653880455,0.7421052631578947,0.03684210526315789
31.828104602323496,14.290197278118605,28.474803458242544,34.88123545369308,24.26636572934,-0.8366575573652537,0.012022050660198236,1.3913692955179304,1.704407901222979,1.0959256134659405,1.5248372487481616,0.11442514123033992,0.5228867275918848,9.037191261318885,92.35163527175818,0.14634463286611013,0.14915427295178457,0.4645866786641315,3.56926812393656,0.13016300892288726,1.0191987914462497,21.735196966216087,544.5415886233195,0.9947368421052631,0.3236842105263158,0.02901459355421019,33.99227699085245,8.665471797924228,33.94753324560596,99.865475,0.014684376311261172,2.7882042115439383,2.9428529983966074,11.52881254820207,1.7632704865672897,5.189045838378793,0.4664572634044203,2.8151386182861944,4.991349893334811,28.773640585260605,0.3184362612181282,0.4066433132386315,0.6752043955041345,3.2423000616963744,0.20824858361531995,1.2770006521339028,6.611242744457852,57.19535287415419,0.42894736842105263,0.06578947368421052,8.667894736842104,25.273932899541503,15.691024594450532,26.68750841242318,78.44999999999999,-0.44310847995161345,0.9350366638953012,2.971427634776329,5.05384460540876,1.3306984905813948,3.954074268468705,0.5820057952406436,1.3378184772250987,3.9677839820551966,20.419441591750576,0.8895485168523497,0.8295553151183199,1.4048821162933518,3.265371289072014,0.43023656176403924,0.9325576957327583,2.1800906280860586,8.843947551637834,0.7447368421052631,0.04473684210526316
32.24026180060929,14.052421910645185,29.12092785616403,35.16227215573668,24.249427879885,-0.8478135808008214,0.08753205420782262,1.3792882833394333,1.66543148073952,1.0906323395634514,1.5042964073909428,0.11211657514711125,0.5057217197489667,9.038783480657361,92.73287483393955,0.1426801255354413,0.14794126634160992,0.4642958814354513,3.6369782538620288,0.12765979036097494,1.036873676599491,22.424286133458065,575.210808788368,1.0,0.3368421052631579,0.3001728713944742,34.56609432356857,8.945183470642641,34.52188770711719,99.84225,0.0145187475631385,2.606681902047142,2.892241317945524,11.161943220917175,1.7520597399454403,5.0673795713790915,0.46792277790631853,2.9170235490361116,5.035993006840662,29.242052761026592,0.28917934306756465,0.3563030849558491,0.5957635255959258,2.973468199590574,0.20035981070117326,1.2321180385024995,6.919750971686907,64.4910130431556,0.4605263157894737,0.07105263157894737,8.804736842105262,25.599316215394047,16.120564341371487,27.039301805062628,79.6,-0.4727207207650232,0.9139507877243931,2.958656276584088,4.9626054216160185,1.3188887487387106,3.90213847457192,0.5771177361614906,1.3869171750300553,3.8599574059614734,19.49102899114385,0.8064500873032941,0.7665266137497261,1.2916891446636158,3.1993101611401658,0.40373989379113073,0.9504947991424131,2.471007724683353,10.801376770811032,0.7447368421052631,0.039473684210526314
31.774100367270837,14.416280813812747,28.324583842375734,34.883745324000564,24.259164471349997,-0.8322394273188144,-0.02853108266729576,1.3908558140578635,1.7129381412980544,1.097867255546906,1.5269750554411645,0.11411255678233707,0.5324577343875397,9.10564609448708,93.63045730426464,0.1539248662867526,0.15948246033161,0.49657205458407727,3.5774911861111742,0.13880455010257173,1.0361058884046972,20.22957509318224,472.89056931171586,0.9921052631578947,0.32894736842105265,-0.03509107804947186,34.142780917558014,8.666678912078183,34.09784466776619,99.831895,0.0039060805285994525,2.716624235941987,2.928143727934371,11.52037487633871,1.7633064952617057,5.163214854526501,0.468774307925792,2.839886124895703,5.047221298770485,29.397895243743562,0.33170978643486854,0.41586967718521056,0.6920744944068873,3.097406918571717,0.22343673679337497,1.2537154289442916,6.058493840862139,48.68058333443124,0.43157894736842106,0.06578947368421052,8.597368421052632,25.258626226722413,15.600159445135878,26.65021575897651,78.30000000000001,-0.4490010480177106,1.0102137561130808,2.990594925039393,5.108922141488138,1.3324055980331915,3.984685419572139,0.5806181156459685,1.337406640815362,4.012946582962851,20.863078711457415,0.8887055288036044,0.8278099131938922,1.4035805732357438,3.3175462431551517,0.4230779227664567,0.9314782977757646,2.258847191546416,9.422234843165004,0.7342105263157894,0.04473684210526316
32.15575555849256,14.066929371212947,29.003673667868377,35.09060251082033,24.266323674615,-0.8504651544679763,0.08788725807230602,1.3830683011223515,1.6733294049493732,1.0912697245439988,1.5093005639913248,0.11226640356989993,0.506758791489018,9.073752042533554,93.56521702536266,0.13985375580259296,0.14259806114975299,0.4479773091145232,3.5308816193110695,0.1268740664270502,1.0196226789292215,22.603440656772452,584.7699669991161,1.0,0.33421052631578946,0.08383026811579002,34.40451270628523,8.996840799306305,34.35931605426244,99.86388500000001,0.004081156618064841,2.646346270686535,2.9076216139525406,11.10433008970249,1.7467006780317953,5.078744644550806,0.4692572832157596,2.886521900860204,5.016143251609219,28.970626596675384,0.316757332163526,0.4134739379089825,0.6816576054831159,3.3120032766936554,0.2058142907888693,1.3053334395919416,6.662008093770512,57.73606128120249,0.47368421052631576,0.06578947368421052,8.673684210526316,25.406539205721963,16.01346251902695,26.814667039160724,78.4,-0.4541580880720172,0.9205218191330329,2.9275023212243094,4.902125315291899,1.320919558579346,3.8669950738916254,0.5694969300036671,1.3698644852351325,3.897963845771913,19.73353334736197,0.8071444290048676,0.7599419563779516,1.290564095847513,3.1685863286663434,0.4072996478498066,0.9415191743501071,2.444825319715676,10.673578444123054,0.7394736842105263,0.042105263157894736
32.18468232621145,14.066509507904383,29.022103436765835,35.116944120467224,24.25156327725,-0.8462842502099718,0.09340141084448028,1.3811902263936136,1.6712496427311023,1.0911073710324528,1.507026836816054,0.11379249852416172,0.5063827701948647,8.982927340155182,91.56977405112372,0.15539351389256245,0.15983452131826162,0.4986511096261606,3.62713540698833,0.13747794159143312,1.0285791042010264,20.521063942374564,484.78798450749923,1.0,0.33421052631578946,-0.20777129305684197,34.199227098961586,8.637389116809032,34.15483043724829,99.863955,-0.005532534073774604,2.7609105839193333,2.924790980401312,11.565501872040835,1.7702135563073973,5.177504642872005,0.4811703847379296,2.838233140739758,4.936392119634564,28.153761812740825,0.35122813879098186,0.4568085138407607,0.7463519952386427,3.2447616561993096,0.2300175095488733,1.3006034067008805,5.7894404368835595,43.28542769960673,0.43157894736842106,0.06315789473684211,8.451052631578948,25.069529149248748,15.56566329601167,26.42437670429572,77.3,-0.5126684860221773,0.9481587379973186,2.9328979399313924,4.978907646027364,1.3257543104875062,3.8883020860839714,0.5712697555867228,1.3231952911951574,3.9167314689647346,20.06978455880779,0.8435023517603378,0.7914506488988272,1.344615443356137,3.233136507499994,0.4158857630158814,0.9382909807508161,2.3559391658356046,9.920572049823232,0.7394736842105263,0.03684210526315789
